Date,Open,High,Low,Close,Volume
28-May-14,249.00,253.00,248.00,248.90,107804
27-May-14,240.50,250.00,240.00,249.00,192924
26-May-14,239.00,239.00,236.50,238.90,41384
23-May-14,236.00,239.75,235.25,238.00,102958
22-May-14,235.00,236.00,233.80,234.50,40549
21-May-14,232.65,236.00,229.00,232.00,77894
20-May-14,231.00,235.10,228.00,232.50,97457
19-May-14,220.00,232.00,219.00,231.00,102665
16-May-14,220.00,223.50,219.00,221.90,65236
15-May-14,218.90,219.50,214.00,219.00,100406
14-May-14,216.00,222.00,216.00,222.00,39621
13-May-14,216.50,218.10,213.50,215.70,37856
12-May-14,216.20,217.00,215.00,215.60,39106
9-May-14,217.00,217.25,214.60,214.60,8665
8-May-14,217.50,218.50,217.00,217.50,35434
7-May-14,220.00,220.00,216.00,217.50,19193
6-May-14,218.50,220.00,216.00,217.50,45711
5-May-14,220.00,220.00,217.00,218.50,43945
30-Apr-14,228.00,229.00,218.25,219.40,76197
29-Apr-14,227.00,230.00,225.90,230.00,41955
28-Apr-14,220.00,227.00,219.00,227.00,38925
25-Apr-14,216.95,222.00,216.95,219.00,83913
24-Apr-14,215.00,217.60,215.00,217.60,73319
23-Apr-14,217.00,217.50,215.10,215.50,89405
22-Apr-14,216.00,218.00,215.05,216.50,62192
21-Apr-14,217.50,218.00,215.00,216.00,19012
16-Apr-14,213.00,217.50,213.00,217.50,27938
15-Apr-14,216.00,216.00,212.00,214.00,65663
14-Apr-14,216.00,216.00,213.10,214.45,51426
11-Apr-14,214.00,215.50,213.00,213.10,27022
10-Apr-14,215.00,215.00,212.50,213.00,15263
9-Apr-14,215.00,216.00,212.00,215.00,30545
8-Apr-14,214.60,216.50,212.75,214.40,31425
7-Apr-14,215.00,220.00,214.10,214.50,26422
4-Apr-14,219.00,219.50,214.00,215.00,86425
3-Apr-14,223.20,223.20,218.15,220.00,47151
1-Apr-14,225.10,225.10,222.10,223.40,58657
31-Mar-14,219.00,225.00,217.10,225.00,66741
28-Mar-14,217.00,219.00,211.00,218.95,48958
27-Mar-14,223.00,223.50,215.60,217.00,44391
26-Mar-14,225.40,226.00,220.50,220.50,37169
25-Mar-14,222.00,225.90,222.00,224.50,45501
21-Mar-14,221.00,224.00,220.00,220.00,46627
20-Mar-14,217.00,223.00,217.00,219.00,39631
19-Mar-14,216.50,219.00,216.00,217.00,50570
18-Mar-14,216.00,217.00,214.75,216.00,48474
17-Mar-14,217.00,218.50,214.50,214.50,24112
14-Mar-14,213.40,216.25,213.00,215.00,33548
13-Mar-14,216.00,216.50,211.00,213.50,62314
12-Mar-14,218.00,218.00,214.00,215.00,41285
11-Mar-14,215.00,218.00,215.00,218.00,45024
10-Mar-14,214.00,216.00,212.60,215.00,30919
7-Mar-14,219.10,220.50,214.00,214.50,51973
6-Mar-14,216.00,219.50,216.00,218.00,60183
5-Mar-14,216.30,219.00,215.00,217.00,20747
28-Feb-14,213.00,216.35,213.00,216.00,70405
27-Feb-14,218.00,218.10,213.00,213.00,66121
26-Feb-14,219.90,220.60,218.00,218.10,41096
25-Feb-14,223.00,223.50,217.50,219.90,48024
24-Feb-14,224.50,225.70,222.50,222.50,118241
21-Feb-14,231.25,232.25,221.50,224.00,99492
20-Feb-14,233.45,236.00,231.10,232.50,39109
19-Feb-14,238.00,238.00,232.00,234.00,107342
18-Feb-14,243.10,249.00,243.10,245.75,71752
17-Feb-14,250.00,250.00,242.00,244.75,18484
14-Feb-14,253.00,256.00,247.00,248.00,49736
13-Feb-14,253.80,258.00,250.90,252.85,57783
12-Feb-14,250.55,257.00,250.55,252.50,80014
11-Feb-14,239.45,252.00,239.45,250.55,68597
10-Feb-14,242.25,243.00,238.00,241.50,65745
7-Feb-14,262.15,262.15,240.50,242.10,87565
6-Feb-14,257.90,261.00,250.00,259.00,90859
5-Feb-14,270.55,271.00,255.00,257.40,71471
4-Feb-14,273.00,273.50,266.50,269.55,80207
3-Feb-14,254.00,274.00,254.00,273.00,90661
31-Jan-14,260.50,271.00,260.00,268.00,102619
30-Jan-14,250.00,260.70,249.20,260.50,92013
29-Jan-14,240.00,248.00,238.50,248.00,60625
28-Jan-14,239.50,242.00,235.00,238.00,28837
27-Jan-14,240.00,245.00,235.00,239.50,45829
24-Jan-14,250.00,250.00,238.00,240.00,109761
23-Jan-14,240.00,257.50,240.00,253.50,150390
22-Jan-14,224.50,236.50,224.50,236.00,105367
21-Jan-14,226.00,226.50,222.00,224.50,54938
20-Jan-14,224.00,229.00,223.75,224.75,22328
17-Jan-14,225.00,229.80,223.50,223.50,74039
16-Jan-14,218.00,223.50,218.00,223.50,115805
15-Jan-14,212.10,216.00,212.10,215.90,55187
14-Jan-14,208.00,212.00,207.50,211.95,35045
13-Jan-14,204.50,208.00,204.50,207.70,20498
10-Jan-14,198.00,207.00,198.00,205.00,52973
9-Jan-14,191.30,199.00,191.30,198.00,44750
8-Jan-14,191.80,191.80,188.00,190.00,32438
7-Jan-14,191.00,192.00,188.50,190.50,24800
6-Jan-14,195.00,195.00,188.00,190.00,26797
3-Jan-14,192.75,196.50,192.50,195.00,29800
2-Jan-14,194.50,195.00,191.00,192.50,20435
30-Dec-13,194.00,196.50,191.00,193.50,48469
27-Dec-13,188.00,193.40,188.00,193.40,59297
26-Dec-13,185.00,187.20,183.00,186.95,125220
23-Dec-13,185.50,188.00,181.00,182.00,36420
20-Dec-13,187.60,187.60,183.10,183.15,125491
19-Dec-13,185.00,188.50,183.50,187.50,109395
18-Dec-13,183.00,185.00,181.10,183.00,94667
17-Dec-13,188.00,188.00,181.00,182.00,86515
16-Dec-13,185.00,188.00,183.00,187.50,131637
13-Dec-13,184.00,185.00,182.00,183.00,28003
12-Dec-13,180.50,183.00,179.00,183.00,50226
11-Dec-13,182.50,183.10,178.00,180.50,94461
10-Dec-13,187.00,187.00,181.50,182.50,101419
9-Dec-13,187.00,189.00,185.00,187.00,40803
6-Dec-13,188.00,188.00,185.00,187.00,135585
5-Dec-13,184.30,188.80,184.00,186.30,129008
4-Dec-13,183.90,184.55,182.00,184.30,41001
3-Dec-13,187.00,188.00,183.00,184.25,66112
2-Dec-13,192.50,192.50,184.00,188.00,33848
29-Nov-13,194.50,194.50,189.60,192.00,24241
28-Nov-13,192.00,193.50,190.00,191.00,33155
27-Nov-13,195.00,196.50,188.00,188.80,90090
26-Nov-13,202.50,202.50,193.00,193.70,81593
22-Nov-13,201.00,203.00,200.00,201.50,29709
21-Nov-13,202.00,202.50,199.60,200.00,52995
20-Nov-13,202.10,207.00,197.25,201.00,79141
19-Nov-13,209.00,209.00,200.00,201.00,45469
18-Nov-13,211.00,212.00,208.00,209.60,18057
15-Nov-13,208.00,210.00,206.60,209.00,36856
