Date,Open,High,Low,Close,Volume
26-Jun-14,5.89,6.12,5.62,5.76,2408936
25-Jun-14,5.98,6.16,5.88,6.07,647973
24-Jun-14,5.95,6.12,5.90,6.00,1631239
23-Jun-14,5.90,5.90,5.61,5.85,3415936
19-Jun-14,5.15,5.29,5.00,5.03,3501150
18-Jun-14,5.31,5.60,4.95,5.60,2950359
17-Jun-14,4.90,5.47,4.58,5.43,4866368
16-Jun-14,5.80,5.80,5.01,5.05,2151430
13-Jun-14,6.30,6.60,6.30,6.35,897132
12-Jun-14,6.35,6.40,6.29,6.35,450387
11-Jun-14,6.37,6.45,6.25,6.29,1353414
10-Jun-14,6.91,6.97,6.16,6.36,2521300
9-Jun-14,6.10,6.72,6.10,6.72,1788559
6-Jun-14,5.80,5.93,5.80,5.91,935760
5-Jun-14,5.60,5.78,5.60,5.70,891692
4-Jun-14,5.51,5.51,5.40,5.50,329112
3-Jun-14,5.40,5.50,5.24,5.47,517815
2-Jun-14,5.40,5.42,5.22,5.38,669445
30-May-14,5.45,5.45,5.23,5.36,776784
29-May-14,5.30,5.45,5.25,5.40,933827
28-May-14,5.20,5.29,5.16,5.20,872756
27-May-14,5.25,5.29,5.05,5.17,786450
26-May-14,5.15,5.22,5.15,5.17,323126
23-May-14,5.05,5.14,5.02,5.14,691803
22-May-14,5.15,5.30,4.82,5.05,1138924
21-May-14,5.01,5.14,4.91,5.11,1238000
20-May-14,4.77,5.10,4.77,4.98,1128287
19-May-14,4.64,4.76,4.60,4.75,913049
16-May-14,4.65,4.65,4.40,4.60,1673934
15-May-14,4.85,4.85,4.60,4.65,2732640
14-May-14,5.10,5.11,5.00,5.00,1041352
13-May-14,5.06,5.35,5.06,5.12,1145922
12-May-14,4.90,5.01,4.88,5.00,674705
9-May-14,4.90,4.90,4.72,4.84,760825
8-May-14,4.98,5.06,4.80,4.90,653788
7-May-14,5.07,5.07,4.94,4.98,686805
6-May-14,4.93,5.08,4.84,4.97,1174319
5-May-14,2.50,4.95,4.74,4.93,713089
30-Apr-14,4.55,4.70,4.44,4.68,706372
29-Apr-14,4.68,4.76,4.53,4.60,885039
28-Apr-14,4.68,4.80,4.55,4.70,2316138
25-Apr-14,4.73,4.74,4.40,4.45,1595897
24-Apr-14,2.50,4.89,4.61,4.74,1622954
23-Apr-14,4.38,4.60,4.38,4.52,1450482
22-Apr-14,4.11,4.37,4.11,4.35,1251938
21-Apr-14,4.09,4.11,4.03,4.10,422802
16-Apr-14,3.93,4.05,3.93,4.05,1161942
15-Apr-14,4.00,4.04,3.83,3.91,549755
14-Apr-14,4.00,4.08,3.90,3.94,522181
11-Apr-14,4.06,4.06,3.85,3.96,979361
10-Apr-14,4.08,4.14,4.00,4.04,732379
9-Apr-14,3.95,4.10,3.91,4.07,1092870
8-Apr-14,3.81,3.94,3.80,3.90,794512
7-Apr-14,3.62,3.80,3.50,3.80,690722
4-Apr-14,3.70,3.70,3.61,3.62,459947
3-Apr-14,3.70,3.80,3.64,3.69,1042154
1-Apr-14,3.60,3.70,3.53,3.60,627372
31-Mar-14,3.56,3.66,3.56,3.60,1095688
28-Mar-14,3.60,3.60,3.39,3.50,712313
27-Mar-14,3.37,3.52,3.37,3.52,2182260
26-Mar-14,3.31,3.38,3.25,3.34,1068153
25-Mar-14,3.28,3.34,3.23,3.28,394453
21-Mar-14,3.25,3.32,3.25,3.28,303461
20-Mar-14,3.23,3.30,3.18,3.19,463959
19-Mar-14,3.31,3.31,3.18,3.20,493272
18-Mar-14,3.33,3.33,3.22,3.30,210250
17-Mar-14,3.36,3.40,3.26,3.33,287401
14-Mar-14,3.35,3.37,3.30,3.35,276858
13-Mar-14,3.13,3.29,3.13,3.29,424396
12-Mar-14,3.18,3.23,3.15,3.15,201592
11-Mar-14,3.22,3.22,3.10,3.18,442997
10-Mar-14,3.31,3.32,3.19,3.22,363597
7-Mar-14,3.31,3.35,3.31,3.32,341950
6-Mar-14,3.26,3.36,3.23,3.31,554351
