Date,Open,High,Low,Close,Volume
24-Jul-14,3.74,3.80,3.68,3.70,1168508
23-Jul-14,3.76,3.76,3.70,3.70,1333916
22-Jul-14,3.86,3.88,3.70,3.80,1369120
21-Jul-14,3.90,3.94,3.79,3.85,1355173
18-Jul-14,3.91,4.02,3.91,3.99,1675489
17-Jul-14,3.92,3.95,3.85,3.87,837254
16-Jul-14,3.90,3.95,3.88,3.95,720382
15-Jul-14,4.00,4.02,3.94,3.95,742176
14-Jul-14,4.04,4.05,3.98,4.04,648461
11-Jul-14,4.00,4.04,3.98,4.04,2229158
10-Jul-14,3.95,4.07,3.92,4.01,2711748
8-Jul-14,3.83,3.95,3.82,3.93,1291440
7-Jul-14,3.83,3.83,3.76,3.83,900051
4-Jul-14,3.85,3.85,3.78,3.78,709709
3-Jul-14,3.80,3.85,3.79,3.83,1658882
2-Jul-14,3.70,3.80,3.70,3.77,1071125
1-Jul-14,3.68,3.75,3.68,3.72,844701
30-Jun-14,3.67,3.68,3.58,3.65,641593
27-Jun-14,3.60,3.67,3.52,3.67,1075874
26-Jun-14,3.75,3.75,3.58,3.63,1256266
25-Jun-14,3.65,3.75,3.65,3.74,774069
24-Jun-14,3.68,3.71,3.63,3.65,1072915
23-Jun-14,3.72,3.72,3.63,3.65,2074999
19-Jun-14,3.50,3.59,3.46,3.48,2416216
18-Jun-14,3.45,3.65,3.39,3.63,2721574
17-Jun-14,3.40,3.63,3.38,3.49,2898196
16-Jun-14,3.76,3.76,3.50,3.51,3264733
13-Jun-14,3.94,3.95,3.87,3.89,1000320
12-Jun-14,3.88,3.95,3.84,3.91,1627814
11-Jun-14,3.85,3.95,3.78,3.88,2108437
10-Jun-14,3.82,3.91,3.76,3.80,3361251
9-Jun-14,3.87,3.87,3.78,3.80,1798782
6-Jun-14,3.80,3.81,3.75,3.81,768466
5-Jun-14,3.80,3.82,3.75,3.78,1145145
4-Jun-14,3.84,3.84,3.76,3.79,937275
3-Jun-14,3.91,3.91,3.81,3.83,818496
2-Jun-14,3.87,3.87,3.74,3.85,1440739
30-May-14,3.92,3.94,3.81,3.85,1071313
29-May-14,3.82,3.92,3.81,3.91,3691365
28-May-14,3.78,3.80,3.75,3.78,2296909
27-May-14,3.84,3.84,3.73,3.78,1350532
26-May-14,3.76,3.79,3.75,3.79,1188518
23-May-14,3.72,3.78,3.70,3.77,2134386
22-May-14,3.79,3.79,3.70,3.72,1503926
21-May-14,3.81,3.82,3.72,3.75,1984875
20-May-14,3.80,3.85,3.77,3.81,2861630
19-May-14,3.78,3.79,3.74,3.77,2092655
16-May-14,3.67,3.76,3.65,3.76,3799035
15-May-14,3.61,3.66,3.57,3.66,2861818
14-May-14,3.58,3.64,3.58,3.63,1315159
13-May-14,3.60,3.63,3.56,3.60,605435
12-May-14,3.60,3.62,3.58,3.59,930976
9-May-14,3.63,3.63,3.57,3.60,973724
8-May-14,3.63,3.66,3.59,3.60,1799912
7-May-14,3.71,3.71,3.62,3.63,1750201
6-May-14,3.77,3.79,3.71,3.71,1104995
5-May-14,3.86,3.86,3.74,3.77,1455377
30-Apr-14,3.80,3.86,3.77,3.85,1323319
29-Apr-14,3.83,3.94,3.78,3.82,1921495
28-Apr-14,3.65,3.72,3.58,3.72,870129
25-Apr-14,3.58,3.59,3.54,3.58,511353
24-Apr-14,3.67,3.72,3.57,3.59,1949314
23-Apr-14,3.50,3.67,3.50,3.65,1701950
22-Apr-14,3.46,3.52,3.45,3.50,1542627
21-Apr-14,3.54,3.59,3.43,3.59,798579
16-Apr-14,3.55,3.55,3.49,3.52,1676067
15-Apr-14,3.60,3.61,3.50,3.55,1307798
14-Apr-14,3.73,3.73,3.58,3.61,1402792
11-Apr-14,3.56,3.67,3.55,3.67,835751
10-Apr-14,3.42,3.55,3.41,3.55,831779
9-Apr-14,3.44,3.47,3.38,3.42,1081778
8-Apr-14,3.50,3.50,3.44,3.45,1214854
7-Apr-14,3.55,3.55,3.48,3.50,629543
4-Apr-14,3.60,3.70,3.53,3.55,1029162
3-Apr-14,3.67,3.71,3.61,3.63,1194575
1-Apr-14,3.62,3.67,3.62,3.66,949764
31-Mar-14,3.54,3.67,3.54,3.62,1361404
28-Mar-14,3.46,3.54,3.42,3.54,865258
27-Mar-14,3.50,3.51,3.46,3.46,436896
26-Mar-14,3.52,3.52,3.46,3.50,745113
25-Mar-14,3.52,3.57,3.48,3.51,636320
21-Mar-14,3.52,3.58,3.51,3.52,498588
20-Mar-14,3.49,3.53,3.45,3.49,406139
19-Mar-14,3.48,3.54,3.45,3.47,670864
18-Mar-14,3.48,3.48,3.42,3.47,330462
17-Mar-14,3.42,3.50,3.39,3.47,306091
14-Mar-14,3.33,3.43,3.33,3.42,445851
13-Mar-14,3.48,3.48,3.35,3.35,528003
12-Mar-14,3.35,3.42,3.32,3.42,699029
11-Mar-14,3.36,3.36,3.32,3.34,672996
10-Mar-14,3.38,3.40,3.31,3.36,626608
7-Mar-14,3.46,3.48,3.41,3.41,520072
6-Mar-14,3.40,3.47,3.39,3.44,911506
5-Mar-14,3.47,3.47,3.37,3.39,623715
28-Feb-14,3.50,3.55,3.46,3.48,543262
27-Feb-14,3.60,3.65,3.51,3.53,546316
26-Feb-14,3.57,3.61,3.53,3.60,877857
25-Feb-14,3.69,3.69,3.58,3.59,845885
24-Feb-14,3.62,3.70,3.57,3.69,879727
21-Feb-14,3.71,3.72,3.61,3.61,759746
20-Feb-14,3.70,3.72,3.63,3.72,776425
19-Feb-14,3.68,3.72,3.66,3.67,675677
18-Feb-14,3.77,3.86,3.72,3.76,1062408
17-Feb-14,3.72,3.72,3.64,3.72,550501
14-Feb-14,3.85,3.86,3.68,3.69,1323911
13-Feb-14,3.80,3.80,3.66,3.78,1069348
12-Feb-14,3.65,3.82,3.61,3.76,1395418
11-Feb-14,3.37,3.57,3.37,3.56,1099637
10-Feb-14,3.50,3.50,3.35,3.37,717405
7-Feb-14,3.68,3.68,3.48,3.50,1265308
6-Feb-14,3.72,3.72,3.61,3.68,856700
5-Feb-14,3.81,3.81,3.66,3.70,1759817
4-Feb-14,3.90,3.90,3.78,3.83,1757860
3-Feb-14,3.95,3.97,3.85,3.87,2257384
31-Jan-14,3.69,3.89,3.65,3.86,2124951
30-Jan-14,3.53,3.69,3.48,3.69,1768798
29-Jan-14,3.39,3.53,3.37,3.53,1569965
28-Jan-14,3.41,3.43,3.35,3.38,1138509
27-Jan-14,3.53,3.53,3.31,3.41,2169727
24-Jan-14,3.36,3.51,3.21,3.50,3837601
23-Jan-14,3.13,3.35,3.11,3.35,5328682
22-Jan-14,3.04,3.10,3.01,3.09,2846051
21-Jan-14,3.12,3.12,3.04,3.05,706602
20-Jan-14,3.10,3.12,3.07,3.09,555155
17-Jan-14,3.15,3.17,3.10,3.10,1668811
16-Jan-14,3.14,3.19,3.12,3.15,1943202
15-Jan-14,3.09,3.14,3.07,3.14,1581435
14-Jan-14,3.05,3.09,3.00,3.05,808751
13-Jan-14,2.99,3.04,2.96,3.02,872193
10-Jan-14,3.00,3.00,2.94,2.94,509691
9-Jan-14,2.97,3.00,2.95,2.98,441335
8-Jan-14,3.00,3.06,2.97,2.99,1381654
7-Jan-14,3.01,3.02,2.95,2.98,544551
6-Jan-14,3.02,3.05,2.92,2.94,466744
3-Jan-14,3.04,3.04,2.96,2.98,703338
2-Jan-14,3.05,3.05,2.97,3.01,320819
30-Dec-13,3.10,3.10,3.03,3.05,361806
27-Dec-13,3.02,3.07,3.01,3.06,547123
26-Dec-13,3.08,3.10,3.01,3.04,533513
23-Dec-13,3.06,3.08,3.01,3.08,1279736
20-Dec-13,3.08,3.10,3.00,3.05,1183357
19-Dec-13,3.08,3.09,3.00,3.09,1859022
18-Dec-13,2.99,3.07,2.97,3.07,1886000
17-Dec-13,3.01,3.02,2.95,2.99,532525
16-Dec-13,3.04,3.05,2.94,3.01,881609
13-Dec-13,3.00,3.04,2.97,3.04,844175
12-Dec-13,2.89,2.98,2.84,2.98,1056324
11-Dec-13,2.97,2.97,2.90,2.90,770825
10-Dec-13,3.00,3.00,2.95,2.97,589939
9-Dec-13,3.02,3.07,2.96,3.00,972095
6-Dec-13,3.06,3.08,2.98,2.99,948678
5-Dec-13,3.06,3.08,3.02,3.04,1039002
4-Dec-13,2.97,3.04,2.97,3.03,659997
3-Dec-13,3.00,3.10,2.97,2.98,1682686
2-Dec-13,3.14,3.15,2.98,3.04,975162
29-Nov-13,3.11,3.16,3.09,3.12,895961
28-Nov-13,2.97,3.15,2.97,3.11,2675694
27-Nov-13,2.95,3.03,2.94,2.97,2340793
26-Nov-13,3.02,3.16,2.93,2.94,3333774
22-Nov-13,3.04,3.06,2.98,2.98,1024926
21-Nov-13,2.98,3.08,2.98,3.03,728862
20-Nov-13,3.00,3.03,2.94,3.00,1846378
