Date,Open,High,Low,Close,Volume
19-Mar-14,134.00,134.00,130.00,130.50,3871
18-Mar-14,135.00,135.20,132.50,134.90,6163
17-Mar-14,133.00,135.50,131.85,133.50,8884
14-Mar-14,123.00,131.95,123.00,131.85,28277
13-Mar-14,122.00,123.90,120.00,123.00,8240
12-Mar-14,119.40,121.90,119.00,121.90,14675
11-Mar-14,115.00,115.90,113.00,114.80,4862
10-Mar-14,118.00,118.50,114.00,116.00,3832
7-Mar-14,112.00,118.00,112.00,118.00,5706
6-Mar-14,116.00,116.50,112.00,112.00,3710
5-Mar-14,115.00,117.90,114.00,116.00,2131
28-Feb-14,116.50,117.00,115.50,116.00,1518
27-Feb-14,118.50,118.50,116.50,117.00,2749
26-Feb-14,116.00,119.00,116.00,118.50,3401
25-Feb-14,116.60,117.50,115.00,116.00,3194
24-Feb-14,118.00,118.00,116.00,116.80,5966
21-Feb-14,111.10,116.80,111.10,116.80,4440
20-Feb-14,111.45,113.00,109.30,112.95,4007
19-Feb-14,111.80,111.80,109.40,111.70,2158
18-Feb-14,110.90,113.00,108.00,111.80,3091
17-Feb-14,107.00,110.90,104.00,110.90,5116
14-Feb-14,106.00,108.00,104.50,105.00,7052
13-Feb-14,107.50,107.50,104.00,106.00,1618
12-Feb-14,107.00,109.00,103.05,107.00,6581
11-Feb-14,105.50,108.40,105.00,108.40,4327
10-Feb-14,101.00,105.00,100.00,105.00,5569
7-Feb-14,105.00,105.00,98.00,102.00,5712
6-Feb-14,107.00,107.00,104.00,105.00,2955
5-Feb-14,106.00,108.30,103.50,106.90,4357
4-Feb-14,109.50,109.50,106.00,108.00,6376
3-Feb-14,113.00,113.80,108.00,109.50,6640
31-Jan-14,113.00,114.95,112.00,113.00,7396
30-Jan-14,110.50,116.00,110.50,113.00,9189
29-Jan-14,107.10,109.00,102.50,109.00,9464
28-Jan-14,106.00,107.50,105.00,107.00,7274
27-Jan-14,105.00,105.00,100.00,104.50,13520
24-Jan-14,114.00,114.00,107.00,109.00,7717
23-Jan-14,126.00,126.00,113.40,114.00,11372
22-Jan-14,125.70,126.00,124.00,125.90,3661
21-Jan-14,125.00,128.50,124.00,125.90,2950
20-Jan-14,125.00,126.00,123.30,126.00,4647
17-Jan-14,126.50,126.50,123.00,125.00,4538
16-Jan-14,128.00,128.00,123.00,125.90,4526
15-Jan-14,128.00,128.00,122.50,124.50,4131
14-Jan-14,127.50,128.00,125.30,127.00,1964
13-Jan-14,130.00,130.00,125.00,127.50,2183
10-Jan-14,128.10,129.00,126.00,127.70,2021
9-Jan-14,129.00,131.50,127.50,131.50,1868
8-Jan-14,130.50,131.00,128.00,130.00,3620
7-Jan-14,135.00,136.00,130.00,132.00,4372
6-Jan-14,137.80,138.50,137.20,137.25,438
3-Jan-14,137.70,139.70,137.00,138.50,2425
2-Jan-14,137.80,138.50,136.00,137.70,2311
30-Dec-13,138.00,138.00,135.30,138.00,2123
27-Dec-13,136.00,137.00,133.00,137.00,1829
26-Dec-13,135.80,136.00,134.50,135.50,2804
23-Dec-13,138.00,138.00,134.05,136.00,6241
20-Dec-13,137.00,139.90,136.50,139.00,4340
19-Dec-13,130.00,137.00,130.00,137.00,5647
18-Dec-13,123.00,130.00,123.00,129.00,2818
17-Dec-13,129.00,129.00,125.00,125.00,3502
16-Dec-13,130.00,132.00,129.00,129.00,1737
13-Dec-13,128.00,131.50,127.00,129.50,5050
12-Dec-13,127.00,131.00,124.20,125.00,9408
11-Dec-13,136.80,136.80,132.00,133.90,6689
10-Dec-13,139.00,139.00,137.00,137.50,2203
9-Dec-13,142.00,142.00,135.50,138.80,7785
6-Dec-13,143.00,143.00,141.00,142.40,1901
5-Dec-13,142.00,142.00,139.10,142.00,1363
4-Dec-13,137.80,144.00,136.00,144.00,2710
3-Dec-13,137.90,138.00,133.00,136.80,9656
2-Dec-13,145.00,145.00,136.50,137.90,2779
29-Nov-13,140.00,142.00,138.00,142.00,2799
28-Nov-13,143.00,143.50,140.00,140.00,2794
27-Nov-13,143.00,144.80,142.00,144.50,2075
26-Nov-13,150.00,150.00,141.00,143.00,5968
22-Nov-13,147.00,150.50,146.50,150.00,1981
21-Nov-13,148.50,148.50,146.50,148.00,1022
20-Nov-13,150.00,150.00,146.50,148.00,3319
19-Nov-13,149.00,150.00,140.00,146.30,3881
18-Nov-13,148.50,151.00,146.00,151.00,3980
15-Nov-13,151.00,151.00,147.00,148.40,4530
14-Nov-13,147.00,151.00,147.00,150.30,6855
13-Nov-13,151.50,151.50,148.50,150.50,2288
12-Nov-13,152.95,153.20,151.00,152.40,6641
11-Nov-13,155.00,155.00,151.00,152.40,7927
8-Nov-13,150.00,154.00,150.00,152.00,5022
7-Nov-13,160.10,161.00,152.00,152.00,6680
5-Nov-13,159.00,161.00,158.00,160.00,14909
4-Nov-13,154.50,159.50,154.50,158.10,11775
1-Nov-13,151.80,155.80,151.80,153.90,11358
31-Oct-13,148.00,153.20,147.00,151.80,12496
30-Oct-13,141.00,146.00,141.00,146.00,4502
29-Oct-13,143.50,144.40,137.00,140.75,5063
28-Oct-13,143.00,143.00,140.60,143.00,7615
25-Oct-13,143.00,143.00,141.00,141.00,1893
24-Oct-13,138.00,143.50,138.00,143.40,5100
23-Oct-13,143.70,144.50,139.00,139.00,5479
22-Oct-13,141.00,144.00,140.00,143.40,3544
21-Oct-13,142.00,144.50,142.00,142.00,7308
18-Oct-13,142.00,142.80,140.00,142.00,11138
17-Oct-13,137.00,144.00,136.50,144.00,6387
