Date,Open,High,Low,Close,Volume
5-May-14,2.94,3.02,2.87,3.02,2257611
30-Apr-14,2.90,2.95,2.80,2.92,3188149
29-Apr-14,3.01,3.07,2.90,2.95,2429649
28-Apr-14,2.80,3.03,2.80,3.01,3903208
25-Apr-14,2.80,2.80,2.71,2.78,1812867
24-Apr-14,2.81,2.93,2.77,2.79,7487788
23-Apr-14,2.62,2.80,2.60,2.80,8461935
22-Apr-14,2.53,2.62,2.53,2.62,3816178
21-Apr-14,2.50,2.54,2.46,2.53,1693860
16-Apr-14,2.43,2.49,2.41,2.49,1665897
15-Apr-14,2.54,2.54,2.40,2.43,2055264
14-Apr-14,2.54,2.56,2.50,2.50,1891150
11-Apr-14,2.63,2.63,2.50,2.54,2264071
10-Apr-14,2.52,2.65,2.52,2.61,4322283
9-Apr-14,2.58,2.59,2.49,2.54,3127965
8-Apr-14,2.42,2.56,2.41,2.56,3783847
7-Apr-14,2.44,2.44,2.40,2.43,1863619
4-Apr-14,2.46,2.47,2.43,2.46,2988291
3-Apr-14,2.48,2.49,2.40,2.44,3825064
1-Apr-14,2.28,2.35,2.27,2.34,2414758
31-Mar-14,2.22,2.30,2.22,2.28,1555615
28-Mar-14,2.29,2.29,2.15,2.20,2662816
27-Mar-14,2.16,2.29,2.16,2.26,5162119
26-Mar-14,2.07,2.19,2.07,2.16,5497588
25-Mar-14,2.06,2.08,2.03,2.07,1210522
21-Mar-14,2.01,2.05,2.00,2.03,1373721
20-Mar-14,1.96,2.02,1.96,1.98,1273533
19-Mar-14,1.96,1.96,1.92,1.96,1407832
18-Mar-14,1.96,1.96,1.92,1.96,885375
17-Mar-14,1.96,1.96,1.93,1.95,1297304
14-Mar-14,1.90,1.98,1.90,1.95,1103934
13-Mar-14,1.99,2.00,1.95,1.97,852538
12-Mar-14,1.98,2.02,1.95,1.98,1411987
11-Mar-14,1.99,1.99,1.96,1.99,786029
10-Mar-14,2.05,2.05,1.96,1.99,1297348
7-Mar-14,2.06,2.06,2.02,2.04,1254653
6-Mar-14,1.98,2.05,1.97,2.05,1906889
5-Mar-14,2.05,2.05,1.96,1.98,1526165
28-Feb-14,2.03,2.10,1.99,2.06,3365422
27-Feb-14,2.06,2.06,1.98,2.00,1590015
26-Feb-14,2.08,2.09,2.05,2.06,391169
25-Feb-14,2.14,2.14,2.08,2.10,835879
24-Feb-14,2.16,2.18,2.13,2.16,1111696
21-Feb-14,2.14,2.16,2.11,2.13,1424664
20-Feb-14,2.10,2.20,2.10,2.10,2026661
19-Feb-14,2.15,2.15,2.08,2.10,1101719
18-Feb-14,2.24,2.24,2.10,2.17,2666720
17-Feb-14,2.06,2.21,2.06,2.20,2611492
14-Feb-14,1.95,2.07,1.93,2.06,4448771
13-Feb-14,1.93,1.96,1.89,1.90,420894
12-Feb-14,1.90,1.97,1.89,1.95,1575849
11-Feb-14,1.80,1.87,1.78,1.86,860747
10-Feb-14,1.88,1.88,1.78,1.79,669950
7-Feb-14,2.00,2.00,1.87,1.89,1078361
6-Feb-14,2.05,2.05,1.97,2.00,961477
5-Feb-14,2.14,2.14,2.00,2.04,2638233
4-Feb-14,2.11,2.15,2.08,2.13,1255907
3-Feb-14,2.05,2.17,2.05,2.11,2649362
31-Jan-14,1.91,1.99,1.90,1.99,903897
30-Jan-14,1.85,1.93,1.85,1.93,1070771
29-Jan-14,1.80,1.86,1.77,1.82,1061096
28-Jan-14,1.80,1.80,1.76,1.79,812884
27-Jan-14,1.84,1.84,1.70,1.76,1649640
24-Jan-14,1.85,1.88,1.82,1.84,1578683
23-Jan-14,2.05,2.05,1.90,1.92,1825049
22-Jan-14,2.02,2.05,2.00,2.05,1208435
21-Jan-14,2.05,2.07,2.00,2.02,585805
20-Jan-14,2.07,2.08,2.05,2.07,588723
17-Jan-14,2.02,2.09,2.02,2.05,987792
16-Jan-14,1.96,2.03,1.96,2.02,1060872
15-Jan-14,1.91,1.96,1.91,1.96,698478
14-Jan-14,1.97,1.97,1.89,1.91,474320
13-Jan-14,1.91,1.97,1.91,1.94,809117
10-Jan-14,1.94,1.95,1.89,1.90,564333
9-Jan-14,1.91,1.92,1.89,1.90,703137
8-Jan-14,1.91,1.92,1.85,1.91,1486139
7-Jan-14,1.95,1.95,1.88,1.90,691593
6-Jan-14,2.00,2.04,1.90,1.95,2458682
3-Jan-14,1.90,2.02,1.90,1.99,2376687
2-Jan-14,1.89,1.90,1.87,1.90,606908
30-Dec-13,1.92,1.92,1.85,1.89,607110
27-Dec-13,1.80,1.92,1.75,1.90,2347046
26-Dec-13,1.78,1.81,1.77,1.81,1112016
23-Dec-13,1.81,1.84,1.77,1.77,1306693
20-Dec-13,1.84,1.90,1.78,1.83,1666716
19-Dec-13,1.91,1.95,1.80,1.84,6313600
