Date,Open,High,Low,Close,Volume
1-Apr-14,315.00,315.00,309.00,311.00,78301
31-Mar-14,304.00,314.00,302.00,314.00,112754
28-Mar-14,300.00,305.00,293.50,303.50,73512
27-Mar-14,304.55,305.00,295.00,300.00,83250
26-Mar-14,310.50,312.00,302.50,304.50,54310
25-Mar-14,311.00,313.00,305.00,310.50,45989
21-Mar-14,305.00,312.00,301.50,311.50,70874
20-Mar-14,298.50,304.00,298.00,302.00,51607
19-Mar-14,302.00,302.00,295.50,299.00,86011
18-Mar-14,293.00,303.00,293.00,298.90,115651
17-Mar-14,290.00,295.00,289.00,291.50,41705
14-Mar-14,283.50,289.00,283.50,287.50,87286
13-Mar-14,291.50,291.50,280.30,282.00,88019
12-Mar-14,291.90,294.00,283.00,292.00,86823
11-Mar-14,288.00,294.00,285.50,292.00,29748
10-Mar-14,295.00,295.00,288.00,288.00,55579
7-Mar-14,291.00,295.00,287.50,287.50,48576
6-Mar-14,278.00,290.00,274.00,287.50,85304
5-Mar-14,276.00,280.00,274.00,276.00,54311
28-Feb-14,279.75,280.50,272.00,274.85,54077
27-Feb-14,288.50,288.50,276.00,279.00,109290
26-Feb-14,289.90,294.50,285.50,286.00,46920
25-Feb-14,302.90,302.90,287.00,288.00,95808
24-Feb-14,294.00,304.00,294.00,297.00,137948
21-Feb-14,291.00,295.00,290.00,292.00,75867
20-Feb-14,295.00,297.50,288.50,288.95,103125
19-Feb-14,291.00,296.00,288.00,292.00,59365
18-Feb-14,296.00,300.00,283.00,293.00,120244
17-Feb-14,293.00,296.00,290.00,295.60,31370
14-Feb-14,295.00,302.00,286.00,289.00,114649
13-Feb-14,287.00,294.00,278.50,291.50,83612
12-Feb-14,269.95,289.00,264.05,284.00,120406
11-Feb-14,253.00,265.00,248.00,265.00,81479
10-Feb-14,262.00,263.00,250.00,250.00,71659
7-Feb-14,279.00,280.00,259.50,261.90,142611
6-Feb-14,282.10,286.00,265.00,279.00,126869
5-Feb-14,295.45,295.45,267.00,281.00,172614
4-Feb-14,281.00,295.00,277.00,292.50,92071
3-Feb-14,274.20,280.00,261.00,279.40,79136
31-Jan-14,276.80,276.80,259.00,271.50,120677
30-Jan-14,268.00,277.50,268.00,277.50,89503
29-Jan-14,274.00,279.00,265.00,268.00,104209
28-Jan-14,280.00,285.00,270.50,283.00,110938
27-Jan-14,260.00,279.50,252.00,279.00,111065
24-Jan-14,280.00,281.00,256.00,261.00,222684
23-Jan-14,307.90,307.90,274.00,280.00,205710
22-Jan-14,321.00,322.00,302.80,308.50,67298
21-Jan-14,332.00,332.00,311.50,316.00,85375
20-Jan-14,320.00,332.00,320.00,330.00,23607
17-Jan-14,325.00,342.00,317.00,319.00,38610
16-Jan-14,312.10,324.00,312.10,321.00,31752
15-Jan-14,310.00,316.00,310.00,311.50,30883
14-Jan-14,311.50,314.00,302.00,307.95,41043
13-Jan-14,310.00,313.00,310.00,311.70,40548
10-Jan-14,295.00,307.00,290.00,305.00,49530
9-Jan-14,292.00,296.00,289.00,295.00,59834
8-Jan-14,298.25,303.00,296.55,296.55,63705
7-Jan-14,293.00,298.00,291.30,296.50,41716
6-Jan-14,291.90,295.80,290.00,290.00,26777
3-Jan-14,293.00,296.00,288.50,290.00,27932
2-Jan-14,298.20,299.50,290.00,290.00,33723
30-Dec-13,293.00,300.00,291.00,294.00,29040
27-Dec-13,285.00,292.50,285.00,290.00,87312
26-Dec-13,288.00,292.00,282.00,285.00,50436
23-Dec-13,283.00,289.95,280.00,288.00,89694
20-Dec-13,281.00,284.00,277.00,278.00,81291
19-Dec-13,279.00,287.00,278.00,281.00,109403
18-Dec-13,278.10,280.00,275.00,279.00,92175
17-Dec-13,271.00,276.90,270.00,276.50,156126
16-Dec-13,260.00,270.00,257.00,268.00,158507
13-Dec-13,247.00,249.90,247.00,249.00,71795
12-Dec-13,248.95,249.00,242.50,246.50,93498
11-Dec-13,245.90,252.00,243.00,247.00,91448
10-Dec-13,250.00,255.00,242.50,242.50,36871
9-Dec-13,246.25,250.25,245.00,248.00,50937
6-Dec-13,245.00,247.50,242.50,246.25,70495
5-Dec-13,243.00,248.00,242.50,242.50,43663
4-Dec-13,240.00,242.50,230.00,242.45,88781
3-Dec-13,256.00,256.00,230.00,237.00,92210
2-Dec-13,257.10,260.00,246.00,252.00,94315
29-Nov-13,267.00,269.00,245.00,249.80,109691
28-Nov-13,260.00,270.00,260.00,264.50,76074
27-Nov-13,265.00,267.50,253.00,256.75,159585
26-Nov-13,261.00,270.00,253.00,259.00,190018
22-Nov-13,228.00,232.50,226.00,232.50,51431
21-Nov-13,224.00,227.00,223.00,224.00,69302
20-Nov-13,218.00,224.00,217.00,220.75,108691
19-Nov-13,230.00,230.00,209.70,210.00,179092
18-Nov-13,231.00,238.00,231.00,232.95,71686
15-Nov-13,225.00,229.90,224.00,229.00,49723
14-Nov-13,215.00,225.70,215.00,222.00,78588
13-Nov-13,217.00,217.00,213.00,213.50,36446
12-Nov-13,216.20,222.00,212.50,215.95,62907
11-Nov-13,207.50,216.50,207.50,216.20,94330
8-Nov-13,201.50,205.90,200.00,204.50,23274
7-Nov-13,203.00,207.00,199.00,201.50,53999
5-Nov-13,189.00,200.00,188.00,198.50,69437
4-Nov-13,188.00,193.50,183.70,186.00,65789
1-Nov-13,194.00,195.00,184.80,185.00,50696
31-Oct-13,196.00,199.00,193.00,193.50,41424
30-Oct-13,201.00,203.00,195.00,195.50,56188
29-Oct-13,207.50,211.00,197.00,201.00,72981
28-Oct-13,208.00,210.00,205.00,207.50,20594
25-Oct-13,208.00,211.00,204.00,205.00,31883
24-Oct-13,200.00,208.00,199.90,207.80,33046
23-Oct-13,204.00,205.00,198.00,199.40,53258
22-Oct-13,213.00,213.50,201.20,204.00,60367
21-Oct-13,211.00,216.50,209.50,213.00,58568
18-Oct-13,206.50,210.00,206.30,208.00,50695
17-Oct-13,202.50,206.50,201.00,206.00,45218
