Date,Open,High,Low,Close,Volume
7-Apr-14,65.05,69.00,65.05,68.00,180392
4-Apr-14,65.50,66.00,64.20,64.20,127879
3-Apr-14,65.40,65.50,63.00,64.20,63159
1-Apr-14,64.80,66.00,64.40,65.50,98031
31-Mar-14,64.50,64.80,63.50,64.80,60769
28-Mar-14,63.00,64.90,62.00,64.50,72841
27-Mar-14,64.60,65.90,64.20,64.50,118319
26-Mar-14,63.50,63.50,61.50,62.40,59651
25-Mar-14,61.50,63.40,60.85,63.40,123692
21-Mar-14,59.45,60.30,58.00,59.90,66764
20-Mar-14,57.00,60.00,56.85,59.80,111865
19-Mar-14,54.30,57.00,54.10,56.15,125807
18-Mar-14,52.00,54.50,52.00,53.75,132689
17-Mar-14,53.30,53.50,51.80,52.00,63436
14-Mar-14,54.20,54.50,52.90,53.30,105130
13-Mar-14,56.50,56.50,54.60,54.60,36340
12-Mar-14,55.90,56.50,55.50,55.60,19611
11-Mar-14,55.25,55.50,54.50,55.00,36107
10-Mar-14,55.70,55.70,54.05,55.00,53304
7-Mar-14,57.80,57.80,55.40,55.70,65657
6-Mar-14,55.70,57.60,55.70,57.50,47990
5-Mar-14,58.00,58.50,55.70,56.00,44722
28-Feb-14,59.00,59.00,57.00,57.20,79276
27-Feb-14,58.00,59.35,57.50,59.00,95381
26-Feb-14,60.00,60.00,57.30,57.50,73064
25-Feb-14,61.00,62.00,59.30,59.45,91100
24-Feb-14,60.00,60.90,59.50,60.90,35481
21-Feb-14,60.50,60.50,59.25,59.50,37277
20-Feb-14,59.70,60.45,59.70,59.90,29854
19-Feb-14,59.90,59.90,58.80,59.65,26814
18-Feb-14,60.85,60.85,59.60,59.90,65842
17-Feb-14,61.90,61.90,61.00,61.00,8912
14-Feb-14,63.50,63.50,60.55,61.50,68632
13-Feb-14,62.50,62.65,61.50,62.50,33179
12-Feb-14,63.00,64.60,62.00,62.85,54629
11-Feb-14,59.90,63.50,59.90,63.30,30550
10-Feb-14,61.50,61.50,59.50,59.90,40364
7-Feb-14,66.00,66.00,61.00,61.30,71913
6-Feb-14,65.50,66.00,64.50,65.50,36406
5-Feb-14,68.50,68.80,63.60,64.80,95267
4-Feb-14,67.00,68.40,67.00,68.00,77964
3-Feb-14,69.00,69.00,66.50,67.90,82279
31-Jan-14,64.40,70.80,64.40,69.00,117879
30-Jan-14,63.30,64.50,63.30,64.40,20733
29-Jan-14,62.80,63.80,62.00,63.25,31521
28-Jan-14,62.50,63.25,62.20,63.20,23917
27-Jan-14,63.50,64.50,62.00,62.00,49961
24-Jan-14,62.00,64.00,62.00,63.80,42424
23-Jan-14,65.00,67.00,65.00,66.00,119168
22-Jan-14,63.50,64.50,63.00,64.50,41248
21-Jan-14,63.50,63.50,61.10,62.65,22612
20-Jan-14,63.95,63.95,62.50,63.50,18827
17-Jan-14,64.30,65.50,63.90,63.90,38204
16-Jan-14,62.90,64.00,62.50,64.00,57830
15-Jan-14,60.00,62.80,60.00,62.80,51471
14-Jan-14,60.00,60.50,59.25,60.00,33830
13-Jan-14,60.50,61.50,59.75,60.20,49441
10-Jan-14,58.50,60.50,58.50,60.20,55949
9-Jan-14,59.00,59.00,57.40,58.50,49736
8-Jan-14,59.20,59.50,57.80,58.00,40727
7-Jan-14,60.80,60.80,58.00,59.00,48612
6-Jan-14,58.50,59.00,58.00,59.00,39322
3-Jan-14,60.00,60.50,58.10,58.50,28342
2-Jan-14,61.30,61.30,59.00,60.00,25056
30-Dec-13,61.50,62.50,60.70,61.50,51952
27-Dec-13,57.50,60.95,57.50,60.95,36657
26-Dec-13,58.00,59.50,56.80,57.25,149138
23-Dec-13,57.50,58.50,57.25,58.00,50003
20-Dec-13,59.00,59.00,57.50,57.50,45967
19-Dec-13,59.75,60.90,57.50,59.50,57923
18-Dec-13,58.50,59.70,57.00,59.65,63131
17-Dec-13,59.70,59.70,57.90,58.00,25471
16-Dec-13,60.15,60.60,58.80,59.70,55967
13-Dec-13,59.00,60.00,58.20,59.90,46816
12-Dec-13,58.00,58.40,56.90,58.00,47531
11-Dec-13,59.55,59.55,56.50,57.10,67255
10-Dec-13,60.00,60.30,58.60,58.70,35696
9-Dec-13,60.50,61.00,59.80,59.85,22487
6-Dec-13,61.80,61.80,59.60,60.00,136009
5-Dec-13,61.00,62.50,60.00,61.50,119930
4-Dec-13,60.50,61.00,59.55,60.10,80618
3-Dec-13,60.50,62.80,59.50,60.00,273388
2-Dec-13,63.90,63.90,59.80,60.00,533669
29-Nov-13,68.95,69.35,67.50,69.30,94725
28-Nov-13,68.50,69.75,67.50,69.25,86918
27-Nov-13,72.00,72.00,67.00,67.50,290269
26-Nov-13,75.80,75.80,70.60,71.70,291024
22-Nov-13,78.00,79.00,77.20,77.50,18357
21-Nov-13,76.50,78.10,76.50,77.50,64501
20-Nov-13,78.70,79.50,75.50,75.80,107171
19-Nov-13,80.00,80.50,78.25,78.65,116501
18-Nov-13,78.50,81.00,78.50,80.70,171661
15-Nov-13,78.00,79.50,78.00,78.50,54600
14-Nov-13,77.00,78.10,76.50,77.95,35911
13-Nov-13,74.90,76.40,74.00,76.15,57948
12-Nov-13,77.00,77.00,74.00,74.90,49677
11-Nov-13,76.25,77.00,75.75,77.00,40905
8-Nov-13,77.50,77.50,75.00,75.50,56720
7-Nov-13,80.50,80.50,76.30,77.50,60117
5-Nov-13,79.50,79.50,77.50,79.40,47328
4-Nov-13,78.50,79.50,78.00,79.50,29306
1-Nov-13,79.00,79.00,77.00,77.30,62901
31-Oct-13,81.00,82.35,79.00,79.30,72784
30-Oct-13,77.75,80.70,77.00,80.50,55583
29-Oct-13,79.50,79.70,77.70,79.30,79639
28-Oct-13,78.00,81.00,77.90,80.70,187476
25-Oct-13,74.00,75.20,74.00,75.20,59826
24-Oct-13,72.10,73.50,72.10,73.50,81572
23-Oct-13,75.00,75.00,73.00,74.00,63048
22-Oct-13,78.00,78.00,75.50,75.90,158246
21-Oct-13,73.50,77.00,71.70,76.25,185106
18-Oct-13,73.00,74.00,72.00,72.00,74219
17-Oct-13,72.70,74.00,72.50,73.00,51047
16-Oct-13,71.70,72.90,71.40,72.70,70495
15-Oct-13,71.20,71.60,71.00,71.45,34965
11-Oct-13,72.25,72.30,71.00,72.00,39071
10-Oct-13,71.00,72.60,70.80,72.25,59910
9-Oct-13,71.80,71.80,70.00,70.40,45858
