Date,Open,High,Low,Close,Volume
4-Jun-14,4.16,4.16,4.06,4.06,93947
3-Jun-14,4.06,4.17,4.06,4.15,362997
2-Jun-14,4.15,4.15,4.00,4.05,316265
30-May-14,4.30,4.30,4.12,4.15,461870
29-May-14,4.24,4.28,4.20,4.22,728815
28-May-14,4.21,4.24,4.19,4.20,561628
27-May-14,4.22,4.25,4.10,4.20,638411
26-May-14,4.12,4.23,4.10,4.21,883632
23-May-14,4.03,4.13,3.99,4.11,531645
22-May-14,4.00,4.03,3.98,4.02,340589
21-May-14,4.03,4.04,3.96,4.00,476111
20-May-14,4.06,4.15,4.00,4.02,636760
19-May-14,4.05,4.08,4.03,4.05,510114
16-May-14,3.99,4.05,3.97,4.04,382739
15-May-14,3.93,3.99,3.88,3.99,235478
14-May-14,3.93,3.96,3.88,3.92,391076
13-May-14,3.96,3.98,3.92,3.94,235304
12-May-14,4.03,4.06,3.94,3.95,322500
9-May-14,4.02,4.04,3.97,4.03,316702
8-May-14,4.05,4.05,3.98,4.00,297043
7-May-14,4.03,4.05,4.00,4.05,235743
6-May-14,4.01,4.02,3.97,3.98,408463
5-May-14,4.05,4.05,3.99,4.01,223485
30-Apr-14,4.00,4.06,3.95,4.01,615947
29-Apr-14,4.01,4.04,3.97,4.00,550813
28-Apr-14,3.97,3.97,3.91,3.96,442993
25-Apr-14,3.93,3.97,3.91,3.91,296250
24-Apr-14,4.00,4.03,3.98,3.99,273101
23-Apr-14,3.95,4.05,3.94,4.00,650863
22-Apr-14,3.95,4.00,3.93,3.95,379462
21-Apr-14,3.98,3.98,3.90,3.94,162763
16-Apr-14,4.01,4.08,3.96,3.98,256318
15-Apr-14,4.05,4.07,4.01,4.01,249065
14-Apr-14,4.15,4.15,4.07,4.10,639538
11-Apr-14,3.99,4.14,3.95,4.11,531638
10-Apr-14,3.97,3.99,3.94,3.99,147979
9-Apr-14,3.98,3.98,3.88,3.98,276611
8-Apr-14,4.05,4.08,3.94,3.98,261863
7-Apr-14,3.88,4.04,3.87,4.02,492609
4-Apr-14,3.87,3.90,3.85,3.88,152829
3-Apr-14,3.91,3.98,3.85,3.87,568930
1-Apr-14,3.92,4.00,3.85,3.85,501106
31-Mar-14,3.89,3.97,3.89,3.94,624817
28-Mar-14,3.83,3.87,3.75,3.87,341082
